id,term,grade,emp_title,emp_length_years,purpose,loan_status,loan_type
505580, 36 months,D,techno acoustics,10,wedding,Fully Paid,Good Loans
505579, 36 months,C,employer not mentioned,-1,debt_consolidation,Charged Off,Bad Loans
505578, 36 months,B,pacific coast realty services,10,other,Fully Paid,Good Loans
505273, 36 months,C,centria,9,car,Fully Paid,Good Loans
505365, 36 months,D,bentonville public schools,4,home_improvement,Fully Paid,Good Loans
505546, 36 months,C,township of verona,5,debt_consolidation,Fully Paid,Good Loans
505520, 36 months,B,st. joseph medical center,5,debt_consolidation,Fully Paid,Good Loans
505512, 36 months,B,at your service cincinnati  ltd.,8,major_purchase,Fully Paid,Good Loans
505466, 36 months,D,valassis direct mail,2,debt_consolidation,Fully Paid,Good Loans
503151, 36 months,A,"aerotek, inc.",0,small_business,Fully Paid,Good Loans
505472, 36 months,C,"toshiba america medical systems, inc.",10,debt_consolidation,Charged Off,Bad Loans
505108, 36 months,D,henkels  and  mccoy inc.,1,debt_consolidation,Fully Paid,Good Loans
505437, 36 months,A,registration control systems,10,medical,Fully Paid,Good Loans
505411, 36 months,B,the npd group,4,debt_consolidation,Fully Paid,Good Loans
505372, 36 months,E,cbs films,2,credit_card,Fully Paid,Good Loans
505254, 36 months,B,first baptist church colbert heights,5,debt_consolidation,Fully Paid,Good Loans
505133, 36 months,B,bbva compass,1,debt_consolidation,Fully Paid,Good Loans
505341, 36 months,A,rna,4,major_purchase,Fully Paid,Good Loans
505258, 36 months,E,"city of mesquite, texas",10,debt_consolidation,Fully Paid,Good Loans
505327, 36 months,E,ge capital,3,debt_consolidation,Fully Paid,Good Loans
504590, 36 months,D,vcom imc,6,debt_consolidation,Fully Paid,Good Loans
505255, 36 months,A,e-chx,5,major_purchase,Fully Paid,Good Loans
505253, 36 months,B,nih/niaid,10,debt_consolidation,Charged Off,Bad Loans
504968, 36 months,C,active organics inc.,2,debt_consolidation,Fully Paid,Good Loans
505245, 36 months,A,employer not mentioned,4,small_business,Fully Paid,Good Loans
504476, 36 months,B,pea soup andersens,10,home_improvement,Fully Paid,Good Loans
505197, 36 months,D,ability beyond disabilty,0,major_purchase,Fully Paid,Good Loans
503928, 36 months,B,walmart,6,major_purchase,Fully Paid,Good Loans
504934, 36 months,C,hilton head regional medical center,4,educational,Fully Paid,Good Loans
505179, 36 months,B,brioso fresh pasta,0,debt_consolidation,Fully Paid,Good Loans
504308, 36 months,B,cambridge integrated services,4,other,Fully Paid,Good Loans
505111, 36 months,E,omni orthopaedics,10,other,Fully Paid,Good Loans
504870, 36 months,B,the united methodist church,7,home_improvement,Fully Paid,Good Loans
505096, 36 months,D,hatteras press co,2,major_purchase,Fully Paid,Good Loans
499523, 36 months,B,general dynamics,8,other,Fully Paid,Good Loans
501834, 36 months,C,philips north america,2,wedding,Fully Paid,Good Loans
505076, 36 months,B,madison public library,10,home_improvement,Fully Paid,Good Loans
505075, 36 months,A,oakmont manor,1,major_purchase,Fully Paid,Good Loans
504995, 36 months,B,union state bank,0,other,Fully Paid,Good Loans
500643, 36 months,C,pacific coast business times,3,debt_consolidation,Fully Paid,Good Loans
505052, 36 months,C,dental team,4,other,Fully Paid,Good Loans
505045, 36 months,A,atsc,1,major_purchase,Fully Paid,Good Loans
505004, 36 months,A,employer not mentioned,2,small_business,Fully Paid,Good Loans
504973, 36 months,A,lombart instruments,8,home_improvement,Fully Paid,Good Loans
505023, 36 months,C,children's home society of new jersey,8,debt_consolidation,Fully Paid,Good Loans
504383, 36 months,A,upi,2,major_purchase,Fully Paid,Good Loans
504992, 36 months,E,weinstein properties,10,home_improvement,Fully Paid,Good Loans
504534, 36 months,A,wilson area school district,5,debt_consolidation,Fully Paid,Good Loans
504989, 36 months,A,st elizqabeth medical center,8,debt_consolidation,Fully Paid,Good Loans
501234, 36 months,D,lsi,2,debt_consolidation,Fully Paid,Good Loans
504547, 36 months,C,united health care,3,major_purchase,Fully Paid,Good Loans
494849, 36 months,A,erie county sheriffs office,3,debt_consolidation,Fully Paid,Good Loans
504603, 36 months,C,wfs services  inc.,0,debt_consolidation,Fully Paid,Good Loans
504878, 36 months,A,s.p. richards,5,car,Fully Paid,Good Loans
501084, 36 months,B,nutragenesis llc,2,small_business,Fully Paid,Good Loans
504855, 36 months,E,office depot bsd,3,other,Fully Paid,Good Loans
504671, 36 months,D,heightened security inc,6,debt_consolidation,Fully Paid,Good Loans
504845, 36 months,C,ben c gerwick,1,major_purchase,Fully Paid,Good Loans
504200, 36 months,C,kmart-regal cinemas,2,major_purchase,Fully Paid,Good Loans
504347, 36 months,B,emerald correctional management,1,debt_consolidation,Fully Paid,Good Loans
500101, 36 months,B,university of north texas,3,home_improvement,Fully Paid,Good Loans
503970, 36 months,B,doctors hospital,5,debt_consolidation,Fully Paid,Good Loans
501474, 36 months,A,libertyville high school,10,debt_consolidation,Fully Paid,Good Loans
504778, 36 months,B,rising star srvices,0,other,Fully Paid,Good Loans
504546, 36 months,C,walmart,7,debt_consolidation,Fully Paid,Good Loans
504750, 36 months,C,charles river laboratories,9,credit_card,Fully Paid,Good Loans
504684, 36 months,B,actividenity,1,debt_consolidation,Fully Paid,Good Loans
504731, 36 months,A,employer not mentioned,-1,other,Charged Off,Bad Loans
497886, 36 months,C,pan american hospital,10,debt_consolidation,Fully Paid,Good Loans
504692, 36 months,A,fiserv,3,credit_card,Fully Paid,Good Loans
504618, 36 months,B,blue shield of california,3,major_purchase,Fully Paid,Good Loans
503985, 36 months,B,tulsa county district attorney,5,other,Fully Paid,Good Loans
504613, 36 months,D,c&s research corp,10,debt_consolidation,Fully Paid,Good Loans
504611, 36 months,C,employer not mentioned,-1,debt_consolidation,Fully Paid,Good Loans
504602, 36 months,C,florida hospital,7,other,Fully Paid,Good Loans
504594, 36 months,B,millis transfer inc.,2,debt_consolidation,Fully Paid,Good Loans
504434, 36 months,D,accenture,2,other,Fully Paid,Good Loans
494288, 36 months,C,employer not mentioned,-1,small_business,Fully Paid,Good Loans
504580, 36 months,C,universal protection services,6,debt_consolidation,Charged Off,Bad Loans
504550, 36 months,C,baupost group,0,debt_consolidation,Fully Paid,Good Loans
504576, 36 months,A,mountain view,2,vacation,Fully Paid,Good Loans
504561, 36 months,B,jpmorgan chase,3,debt_consolidation,Fully Paid,Good Loans
504506, 36 months,D,american automobile association,10,debt_consolidation,Fully Paid,Good Loans
504551, 36 months,C,columbia university medical center,4,debt_consolidation,Fully Paid,Good Loans
504066, 36 months,A,interface eap,2,debt_consolidation,Fully Paid,Good Loans
503073, 36 months,A,employer not mentioned,3,educational,Fully Paid,Good Loans
504483, 36 months,B,decoma,4,debt_consolidation,Fully Paid,Good Loans
504489, 36 months,B,employer not mentioned,-1,major_purchase,Fully Paid,Good Loans
504486, 36 months,B,"verizon federal, inc.",6,major_purchase,Fully Paid,Good Loans
497118, 36 months,A,2cute retail inc,6,other,Fully Paid,Good Loans
504438, 36 months,D,bare bones grill & brewery,2,debt_consolidation,Fully Paid,Good Loans
504291, 36 months,A,solutionswest consulting,10,debt_consolidation,Fully Paid,Good Loans
504408, 36 months,A,foxhall internists,0,educational,Fully Paid,Good Loans
504393, 36 months,A,professional uniforms,3,medical,Fully Paid,Good Loans
504365, 36 months,B,genesis genetics,3,debt_consolidation,Fully Paid,Good Loans
504366, 36 months,C,dentsply rinn corp.,10,credit_card,Fully Paid,Good Loans
502334, 36 months,A,social security administration,1,debt_consolidation,Fully Paid,Good Loans
458871, 36 months,D,aar aircraft services miami,2,debt_consolidation,Charged Off,Bad Loans
504323, 36 months,A,kingsisle entertainment,2,debt_consolidation,Fully Paid,Good Loans
504302, 36 months,D,the bohemian club,2,debt_consolidation,Fully Paid,Good Loans
504097, 36 months,B,medtronic  inc.,5,home_improvement,Fully Paid,Good Loans
504254, 36 months,A,schiltz crane inc,1,other,Fully Paid,Good Loans
504233, 36 months,B,town of hampstead,1,credit_card,Fully Paid,Good Loans
504238, 36 months,C,tulalip casino,5,debt_consolidation,Fully Paid,Good Loans
502552, 36 months,D,caterpillar inc.,3,debt_consolidation,Fully Paid,Good Loans
504228, 36 months,A,carlton manor inc,7,other,Fully Paid,Good Loans
504214, 36 months,B,lakeshore,1,moving,Charged Off,Bad Loans
504208, 36 months,C,morries subaru,5,debt_consolidation,Fully Paid,Good Loans
504203, 36 months,B,aig,3,debt_consolidation,Fully Paid,Good Loans
504096, 36 months,B,knight-piesold,2,house,Fully Paid,Good Loans
504189, 36 months,B,information analysis inc.,1,debt_consolidation,Fully Paid,Good Loans
504177, 36 months,C,jones day,9,credit_card,Fully Paid,Good Loans
504140, 36 months,A,unitedhealth group,4,small_business,Fully Paid,Good Loans
504146, 36 months,D,walmart,3,major_purchase,Charged Off,Bad Loans
503299, 36 months,C,employer not mentioned,-1,educational,Fully Paid,Good Loans
504111, 36 months,B,whitfield jack jewellers,10,credit_card,Fully Paid,Good Loans
504095, 36 months,D,employer not mentioned,-1,other,Fully Paid,Good Loans
504078, 36 months,E,delta electrical contractors,6,debt_consolidation,Fully Paid,Good Loans
486902, 36 months,A,us government,4,home_improvement,Fully Paid,Good Loans
503922, 36 months,C,travelers aid,3,other,Charged Off,Bad Loans
503454, 36 months,B,starwood,2,debt_consolidation,Charged Off,Bad Loans
504043, 36 months,C,forward,8,debt_consolidation,Fully Paid,Good Loans
502320, 36 months,B,"kpmg, llp",0,car,Fully Paid,Good Loans
504016, 36 months,A,aldine isd,10,credit_card,Fully Paid,Good Loans
504001, 36 months,A,sysco foods,4,other,Fully Paid,Good Loans
503982, 36 months,A,us government,1,credit_card,Fully Paid,Good Loans
503966, 36 months,D,las vegas sands corp,3,other,Charged Off,Bad Loans
486846, 36 months,C,"zeno group, inc",3,credit_card,Fully Paid,Good Loans
503941, 36 months,C,j.m. mcdonald sports complex,2,debt_consolidation,Fully Paid,Good Loans
503934, 36 months,D,employer not mentioned,2,debt_consolidation,Fully Paid,Good Loans
503852, 36 months,D,f.e klunk electric,1,home_improvement,Fully Paid,Good Loans
503891, 36 months,C,cardinal ig,2,major_purchase,Fully Paid,Good Loans
503885, 36 months,C,horne llp,3,credit_card,Fully Paid,Good Loans
492091, 36 months,D,national university,9,debt_consolidation,Fully Paid,Good Loans
503822, 36 months,B,westerville city schools,3,debt_consolidation,Fully Paid,Good Loans
501812, 36 months,A,prime sheet metal,3,other,Fully Paid,Good Loans
503878, 36 months,B,ga dot,10,debt_consolidation,Fully Paid,Good Loans
503843, 36 months,B,focus alternative learning,2,debt_consolidation,Fully Paid,Good Loans
503844, 36 months,C,lennar corp.,4,educational,Fully Paid,Good Loans
503818, 36 months,B,allison & partners,7,credit_card,Fully Paid,Good Loans
502970, 36 months,C,kipp nyc,0,other,Fully Paid,Good Loans
503757, 36 months,A,choiceshirts,6,home_improvement,Fully Paid,Good Loans
503724, 36 months,D,cisco systems,5,debt_consolidation,Fully Paid,Good Loans
503727, 36 months,D,turbocare,1,major_purchase,Fully Paid,Good Loans
503704, 36 months,B,management science associates,7,other,Charged Off,Bad Loans
503295, 36 months,D,us army,10,debt_consolidation,Fully Paid,Good Loans
503672, 36 months,B,tw perry,7,debt_consolidation,Fully Paid,Good Loans
491443, 36 months,B,royal bank of scotland,1,major_purchase,Fully Paid,Good Loans
503656, 36 months,B,accurate finishing,8,credit_card,Fully Paid,Good Loans
502908, 36 months,B,pr newswire,10,credit_card,Charged Off,Bad Loans
503642, 36 months,B,mitchells salon and day spa,10,other,Fully Paid,Good Loans
503622, 36 months,B,radley acura,0,credit_card,Fully Paid,Good Loans
502624, 36 months,D,new york health  and  racquet club,10,debt_consolidation,Fully Paid,Good Loans
503621, 36 months,D,almost family,0,credit_card,Charged Off,Bad Loans
503595, 36 months,B,tropicana products,10,debt_consolidation,Fully Paid,Good Loans
503561, 36 months,D,pentegra retirement services,3,major_purchase,Fully Paid,Good Loans
503502, 36 months,C,employer not mentioned,-1,educational,Charged Off,Bad Loans
503423, 36 months,C,banamex usa,10,credit_card,Fully Paid,Good Loans
503412, 36 months,B,gap  inc.,6,other,Fully Paid,Good Loans
503262, 36 months,D,self,3,debt_consolidation,Fully Paid,Good Loans
503397, 36 months,D,hampton inn  and  suites,2,other,Fully Paid,Good Loans
503335, 36 months,B,norman schall  and  associates,5,debt_consolidation,Fully Paid,Good Loans
503393, 36 months,A,tx dept. protective and regulatory servi,10,vacation,Fully Paid,Good Loans
503395, 36 months,C,regent sports corp.,10,debt_consolidation,Charged Off,Bad Loans
503367, 36 months,B,interstate brands corp.,4,car,Fully Paid,Good Loans
503303, 36 months,B,coleman brewster builder,1,debt_consolidation,Fully Paid,Good Loans
503298, 36 months,C,grenzebach glier and associates,2,credit_card,Fully Paid,Good Loans
503286, 36 months,B,svelte medical systems,10,debt_consolidation,Fully Paid,Good Loans
500824, 36 months,A,t-mobile usa,5,other,Fully Paid,Good Loans
503239, 36 months,B,enpointe,2,other,Fully Paid,Good Loans
503222, 36 months,E,lockheed martin,2,debt_consolidation,Fully Paid,Good Loans
501451, 36 months,B,coachella valley water district,6,debt_consolidation,Fully Paid,Good Loans
503199, 36 months,C,us army,8,other,Fully Paid,Good Loans
500302, 36 months,F,internal revenue service,10,debt_consolidation,Charged Off,Bad Loans
502518, 36 months,C,hemlock semiconductor,10,credit_card,Fully Paid,Good Loans
503186, 36 months,B,us army,10,small_business,Fully Paid,Good Loans
503158, 36 months,C,n.e mitchell. co. inc,5,other,Fully Paid,Good Loans
503164, 36 months,A,"world heir, inc.",4,debt_consolidation,Fully Paid,Good Loans
503157, 36 months,C,avmed health plans,1,wedding,Fully Paid,Good Loans
501747, 36 months,B,transcore,5,debt_consolidation,Fully Paid,Good Loans
503148, 36 months,B,rust tech,5,other,Fully Paid,Good Loans
502514, 36 months,E,gat airline services,0,other,Fully Paid,Good Loans
503057, 36 months,C,united states marine corps,8,debt_consolidation,Fully Paid,Good Loans
502701, 36 months,C,stanford hospital  and  clinics,10,other,Fully Paid,Good Loans
501425, 36 months,C,u store it,1,debt_consolidation,Fully Paid,Good Loans
503079, 36 months,E,us navy,4,home_improvement,Fully Paid,Good Loans
493942, 36 months,B,davis behavioral and davita dialysis,1,debt_consolidation,Fully Paid,Good Loans
503030, 36 months,C,permapier foundation repair,3,small_business,Charged Off,Bad Loans
503034, 36 months,B,vvf llc,3,home_improvement,Fully Paid,Good Loans
503032, 36 months,B,kent school district,3,medical,Fully Paid,Good Loans
503021, 36 months,A,lawrence public schools,9,vacation,Fully Paid,Good Loans
502802, 36 months,B,pathmark,10,educational,Fully Paid,Good Loans
503016, 36 months,C,lawerence livermore national securities,4,debt_consolidation,Fully Paid,Good Loans
502992, 36 months,B,rawson energy services,4,debt_consolidation,Fully Paid,Good Loans
502960, 36 months,C,employer not mentioned,10,debt_consolidation,Fully Paid,Good Loans
502949, 36 months,B,consumer portfolio services,10,debt_consolidation,Fully Paid,Good Loans
502453, 36 months,A,outback steakhouse,5,other,Fully Paid,Good Loans
502336, 36 months,B,mono county,10,other,Fully Paid,Good Loans
502540, 36 months,D,servicelink,2,debt_consolidation,Charged Off,Bad Loans
501377, 36 months,A,team peak alaska,3,debt_consolidation,Fully Paid,Good Loans
502728, 36 months,C,northrop grumman,3,debt_consolidation,Fully Paid,Good Loans
502816, 36 months,A,millennium training institute,3,credit_card,Fully Paid,Good Loans
502793, 36 months,B,2-j supply company,0,debt_consolidation,Charged Off,Bad Loans
502775, 36 months,C,fox entertainment group,8,debt_consolidation,Fully Paid,Good Loans
499845, 36 months,C,konica minolta,9,credit_card,Fully Paid,Good Loans
502770, 36 months,B,nooter construction,9,house,Fully Paid,Good Loans
502525, 36 months,B,new york city department of corrections,4,debt_consolidation,Fully Paid,Good Loans
502763, 36 months,A,carenet medical group,6,debt_consolidation,Fully Paid,Good Loans
502741, 36 months,A,carney security,1,credit_card,Fully Paid,Good Loans
502712, 36 months,B,black & veatch,2,debt_consolidation,Fully Paid,Good Loans
473684, 36 months,D,new mexico state university,3,debt_consolidation,Fully Paid,Good Loans
